time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],dg[unit=""],duEW[unit=""],duNS[unit=""],duV[unit=""]
2025-06-20T12:00:00Z,-7.609444,112.595556,1.1991278606722941e-08,-0.0015092885567939,-0.0006373281669473271,-0.0071084469383015
2025-06-21T12:00:00Z,-7.609444,112.595556,1.1939962612304107e-08,-0.0015360883950729,-0.0005935317019861973,-0.0071414280249169
2025-06-22T12:00:00Z,-7.609444,112.595556,1.1897083670443584e-08,-0.0015562754151233,-0.0005445096706421907,-0.0071818807956985
2025-06-23T12:00:00Z,-7.609444,112.595556,1.1787645944199652e-08,-0.0015574429348077,-0.0004935829561135564,-0.0071907665839577
2025-06-24T12:00:00Z,-7.609444,112.595556,1.1622110032853756e-08,-0.0015618309982184,-0.0004411932843083803,-0.007176971940835
2025-06-25T12:00:00Z,-7.609444,112.595556,1.1460171444258896e-08,-0.0015630009162106,-0.0003934654914399103,-0.0071746538263114
2025-06-26T12:00:00Z,-7.609444,112.595556,1.1340319008544741e-08,-0.0015564335875387,-0.0003454653818948609,-0.0071655398417357
2025-06-27T12:00:00Z,-7.609444,112.595556,1.1307546895384578e-08,-0.0015678916883033,-0.00028275006187394424,-0.0072025626219624
2025-06-28T12:00:00Z,-7.609444,112.595556,1.126227464770357e-08,-0.0015652745834162,-0.0002367424661327709,-0.0072267292092659
2025-06-29T12:00:00Z,-7.609444,112.595556,1.1120675641645156e-08,-0.0015605975540812,-0.00019804993755749388,-0.0072196791555183
2025-06-30T12:00:00Z,-7.609444,112.595556,1.0918320386444732e-08,-0.0015517197672903,-0.00016949779187040937,-0.0071852175931131
2025-07-01T12:00:00Z,-7.609444,112.595556,1.0735868705267738e-08,-0.0015529500978548,-0.00015935340435514715,-0.0071469244807873
2025-07-02T12:00:00Z,-7.609444,112.595556,1.0623847529758655e-08,-0.001547985848874,-0.0001347410195446242,-0.0071567356664645
2025-07-03T12:00:00Z,-7.609444,112.595556,1.0706275898877048e-08,-0.0015257969337199,-0.00010509552919755878,-0.0072353491258913
2025-07-04T12:00:00Z,-7.609444,112.595556,1.0624873828849385e-08,-0.0014989208937405,-8.005074017727751e-05,-0.00724523152602
2025-07-05T12:00:00Z,-7.609444,112.595556,1.05593196751426e-08,-0.0014778475154463,-5.6259680589197336e-05,-0.0072809691610479
2025-07-06T12:00:00Z,-7.609444,112.595556,1.0687935219902882e-08,-0.0014506974264876,-2.1090233382446808e-05,-0.0073856083541781
2025-07-07T12:00:00Z,-7.609444,112.595556,1.0689493362519354e-08,-0.0014250609355536,2.212332239567525e-05,-0.0074492816282714
2025-07-08T12:00:00Z,-7.609444,112.595556,1.048967246581594e-08,-0.0013886820468984,5.416582895797188e-05,-0.0074176433881473
2025-07-09T12:00:00Z,-7.609444,112.595556,1.0333444279770742e-08,-0.0013502476157279,8.356761971275764e-05,-0.0073959073662435
2025-07-10T12:00:00Z,-7.609444,112.595556,1.0137203267329054e-08,-0.0013418002507015,0.00012307516966441365,-0.0073630120504951
2025-07-11T12:00:00Z,-7.609444,112.595556,9.917578415030277e-09,-0.0013468196302903,0.00016967834776599714,-0.0073194061169648
2025-07-12T12:00:00Z,-7.609444,112.595556,9.86026180048806e-09,-0.001333702782585,0.000206792144202946,-0.0073317072245327
2025-07-13T12:00:00Z,-7.609444,112.595556,9.787389890796033e-09,-0.0013250014196253,0.0002497042307412111,-0.0073476633711746
2025-07-14T12:00:00Z,-7.609444,112.595556,9.713602724977618e-09,-0.0013095213289468,0.00027669012184492045,-0.0073649733175349
2025-07-15T12:00:00Z,-7.609444,112.595556,9.603366957855197e-09,-0.0013001088734142,0.00030368801124303416,-0.0073758251148098
