time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],duEW[unit=""],duNS[unit=""],duV[unit=""]
2024-01-26T06:00:00Z,-7.609444,112.595556,0.0006678131758235395,-0.0023365053348243,-0.0004534175677690655
2024-01-26T09:00:00Z,-7.609444,112.595556,0.0010323590831831,-0.0022637206129729,-0.0003854857932310552
2024-01-26T12:00:00Z,-7.609444,112.595556,0.0014059308450669,-0.0023038052022457,-0.00017272702825721353
2024-01-26T15:00:00Z,-7.609444,112.595556,0.0016330702928826,-0.0024285968393087,-0.00013305134780239314
2024-01-26T18:00:00Z,-7.609444,112.595556,0.001624408410862,-0.0026447679847478,8.547276229364797e-05
2024-01-26T21:00:00Z,-7.609444,112.595556,0.0015361185651272,-0.0029905645642429,0.0004463080549612641
2024-01-27T00:00:00Z,-7.609444,112.595556,0.0014654081314802,-0.0032439527567476,0.0006193321896716952
2024-01-27T03:00:00Z,-7.609444,112.595556,0.0012746738502755,-0.0032099348027259,0.0009573862771503628
2024-01-27T06:00:00Z,-7.609444,112.595556,0.0010269132908433,-0.0029651664663106,0.0010622139088809
2024-01-27T09:00:00Z,-7.609444,112.595556,0.0009182772482745348,-0.0028644683770835,0.0009156353189609944
2024-01-27T12:00:00Z,-7.609444,112.595556,0.0009651585714891552,-0.002905671717599,0.000649479974526912
2024-01-27T15:00:00Z,-7.609444,112.595556,0.0009508091607131064,-0.0028087091632187,0.0005950835766270757
2024-01-27T18:00:00Z,-7.609444,112.595556,0.0007242349092848599,-0.0027274263557046,0.0007367166690528393
2024-01-27T21:00:00Z,-7.609444,112.595556,0.0004945842665620148,-0.0027876701205968,0.000580319669097662
2024-01-28T00:00:00Z,-7.609444,112.595556,0.00035754923010244966,-0.0029087509028613,0.0002880750980693847
2024-01-28T03:00:00Z,-7.609444,112.595556,0.0001696480467217043,-0.0028738980181515,0.0002580455329734832
2024-01-28T06:00:00Z,-7.609444,112.595556,-0.0001629434700589627,-0.0028677550144493,0.0005271116970106959
